TableNum,TestNum,TestLabel,TestID,Seed01,Seed02,TestScale,OutliersFraction,KFold,FeatureMethod,SizeNum,FeatureNum,AD_True,AD_LOF,AD_KNN_lar,AD_IForest,AD_Vote,KNN,RF,SVM,nnet,NB,C50,MLR,Stacking01,Stacking02,MetaModel01,MetaModel02,KNN_Time,NB_Time,RF_Time,SVM_Time,C50_Time,nnet_Time,MLR_Time,Stacking01_Time,Stacking02_Time
1,601,UKBS,UKBS_10_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,-1,-1,-1,DHB,GLGS,GLGS,PIT,GLGS,DHB,DHB,DHB,LWT,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,602,UKBS,UKBS_11_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,603,UKBS,UKBS_12_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,-1,-1,-1,PIT,PIT,PIT,PIT,ITWB,ITWB,PIT,LWT,LDR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,604,UKBS,UKBS_13_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,605,UKBS,UKBS_14_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LWT,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,606,UKBS,UKBS_15_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,DUR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,607,UKBS,UKBS_16_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LDR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,608,UKBS,UKBS_17_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LWT,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,609,UKBS,UKBS_18_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LDR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,610,UKBS,UKBS_19_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LDR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,611,UKBS,UKBS_20_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,-1,-1,-1,LDR,LDR,LDR,LDR,LDR,LDR,LDR,MGZ,LWT,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,612,UKBS,UKBS_21_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,613,UKBS,UKBS_22_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,614,UKBS,UKBS_23_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LDR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,615,UKBS,UKBS_24_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,616,UKBS,UKBS_25_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,GLGS,LDR,LDR,LDR,LDR,LDR,LDR,MGZ,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,617,UKBS,UKBS_26_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,LWT,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,618,UKBS,UKBS_27_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,GLGS,LDR,LDR,LDR,LDR,LDR,LDR,MGZ,LDR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,619,UKBS,UKBS_28_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,ITWB,DUR,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,620,UKBS,UKBS_29_W,6331,16331,0.2,0.15,4,blank,4,2,-1,1,1,1,1,GLGS,LDR,LDR,LDR,LDR,LDR,LDR,MGZ,ITWB,RF,RF,0.0300000000006548,0.459999999999127,0.0600000000013097,0.340000000000146,0.0100000000002183,0.0399999999990541,0.0200000000004366,3.94000000000051,19.5900000000001
1,55,DHB,DHB11,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,LWT,ITWB,GLGS,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,58,DHB,DHB14,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LWT,ITWB,DHB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,59,DHB,DHB15,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,ITWB,GLGS,DHB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,62,DHB,DHB18,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,ITWB,DHB,GLGS,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,66,DHB,DHB22,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,ITWB,DHB,DHB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,71,DHB,DHB27,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,GLGS,DHB,DHB,ITWB,ITWB,DHB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,122,DUR,DUR1_17_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,127,DUR,DUR2_8_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,137,DUR,DUR2_31_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,142,DUR,DUR2_41_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,GLGS,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,144,DUR,DUR2_43_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,147,DUR,DUR3_14_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,151,DUR,DUR3_18_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,155,DUR,DUR3_22_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,156,DUR,DUR3_23_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,159,DUR,DUR3_26_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,162,DUR,DUR3_30_W,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,168,DUR,DUR4_5_J,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,169,DUR,DUR4_6_J,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,176,DUR,DUR4_14_J,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,183,DUR,DUR4_24_J,6331,16331,0.2,0.15,4,chi2,4,2,1,-1,-1,-1,-1,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,206,GLGS,GLGS2,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LDR,ITWB,GLGS,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,210,GLGS,GLGS6,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,LDR,DHB,GLGS,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,211,GLGS,GLGS7,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,GLGS,DHB,DHB,ITWB,ITWB,PIT,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,220,GLGS,GLGS16,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,LWT,ITWB,GLGS,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,230,GLGS,GLGS26,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,LWT,ITWB,DHB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,237,GLGS,GLGS33,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,GLGS,DHB,DHB,LDR,ITWB,GLGS,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,239,ITWB,ITWB1_1_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,LDR,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,240,ITWB,ITWB1_2_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,GLGS,DHB,DHB,LDR,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,242,ITWB,ITWB1_4_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,LDR,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,244,ITWB,ITWB1_6_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,LDR,ITWB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,250,ITWB,ITWB1_12_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LDR,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,253,ITWB,ITWB1_15_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LDR,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,274,ITWB,ITWB2_65_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,ITWB,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,277,LDR,LDR1_3_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,ITWB,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,281,LDR,LDR1_7_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,LDR,ITWB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,285,LDR,LDR1_13_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,ITWB,ITWB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,287,LDR,LDR1_15_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,ITWB,DHB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,292,LDR,LDR1_40_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LWT,ITWB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,304,LDR,LDR2_9_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,ITWB,ITWB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,307,LDR,LDR2_12_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,ITWB,ITWB,LWT,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,309,LDR,LDR2_14_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,LWT,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,310,LDR,LDR2_15_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,LWT,GLGS,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,325,LDR,LDR3_15_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,ITWB,DHB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,327,LDR,LDR4_6_J,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,LDR,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,331,LDR,LDR4_11_J,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,ITWB,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,332,LDR,LDR4_12_J,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,ITWB,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,334,LDR,LDR4_15_J,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LDR,ITWB,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,343,LDR,LDR4_31_J,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,ITWB,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,345,LDR,LDR4_35_J,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,GLGS,DHB,DHB,ITWB,GLGS,ITWB,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,346,LDR,LDR5_1_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,PIT,DHB,DHB,ITWB,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,349,LDR,LDR5_5_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,LWT,GLGS,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,354,LDR,LDR5_12_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,LDR,ITWB,LWT,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,356,LDR,LDR5_18_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,WZS,DHB,DHB,LWT,DHB,PIT,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,360,LDR,LDR5_23_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LWT,DHB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,361,LDR,LDR5_24_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,LWT,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,368,LDR,LDR6_4_M,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,DHB,DHB,DHB,LWT,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,378,LDR,LDR6_19_M,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,MGZ,DHB,DHB,LWT,ITWB,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,386,LDR,LDR7_18_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,GLGS,DHB,DHB,LWT,ITWB,LDR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,402,LDR,LDR7_53_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,LDR,ITWB,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
1,438,LWT,LWT1_5_W,6331,16331,0.2,0.15,4,chi2,4,2,1,1,1,1,1,DHB,LDR,WZS,LWT,DHB,DHB,ITWB,ITWB,DUR,KNN,RF,0.0100000000002183,0.399999999999636,0.0599999999994907,1.10999999999876,0,0.0100000000002183,0.0200000000004366,3.95999999999913,19.5900000000001
